date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,报告日,净利润,营业利润,利润总额,应收账款,存货,资产总计,负债合计,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,现金及现金等价物净增加额,实际披露日,stock_status,营业总收入,营业总成本,营业成本,所得税费用,归属于母公司所有者的净利润,货币资金,流动资产合计,非流动资产合计,流动负债合计,非流动负债合计,所有者权益(或股东权益)合计,流通股本,流通市值
2010-01-04,sh.600270,8.87,9.06,8.78,8.98,8.79,7896565.0,70559999.0,3,2.386795,1,2.1615,43.061651,1.922579,3.440685,-291.164409,0,2009-09-30,115574793.02,119863020.13,122936119.82,358023458.24,307360.16,4962597555.39,729383501.91,2238078.83,-78569231.46,-90692898.63,-167248516.25,2009-12-30,退市票,1453125000.08,1512815098.42,1313418152.71,7361326.8,115673302.66,2062863606.9,2651469790.68,2311127764.71,559896129.29,169487372.62,4233214053.48,330843872.2219545,2970977972.5531516
2010-01-04,sh.600271,20.28,20.65,20.02,20.54,20.28,14380463.0,293955025.0,3,1.557338,1,1.2821,30.912487,5.608951,2.922346,33.065086,0,2009-09-30,665336789.53,762072644.97,784150025.47,404339104.65,595207950.34,5080480842.26,1230428221.46,456307307.37,-8168872.37,-282257452.78,165880982.22,2009-12-30,正常票,4848720803.49,4132571786.11,3639412577.86,118813235.94,504524372.71,2758107072.48,4115667252.09,964813590.17,1191563004.76,38865216.7,3850052620.8,923400250.9410288,18966641154.32873
2010-01-04,sh.600272,9.31,9.47,9.23,9.25,9.25,3955861.0,36953501.0,3,2.86262,1,0.0,99.977031,10.285504,2.62957,47.023339,0,2009-09-30,40071236.61,38123331.88,42865286.83,131681785.97,94624190.04,959436522.1,721773492.81,1256309.29,62269664.25,-70431637.98,-6916694.65,2009-12-30,正常票,662166748.54,635931753.39,489223174.32,2794050.22,39636619.24,98368460.01,378089967.37,581346554.73,427263014.42,294510478.39,237663029.29,138190224.33994034,1278259575.144448
2010-01-04,sh.600273,13.46,13.46,13.0,13.07,13.41,3983954.0,52474394.0,3,1.853002,1,-2.5354,-110.108587,5.289668,2.729333,36.215983,0,2009-09-30,-29347167.15,-44223443.13,-37763328.78,28087664.22,310736012.93,1644018785.71,827058180.28,31925091.53,-70255948.16,181822323.82,142687023.7,2009-12-30,正常票,982698854.19,1026922297.32,973974539.92,-8416161.63,-28993341.13,237172333.01,612419134.84,1031599650.87,727058180.28,100000000.0,816960605.43,214999983.81005523,2810049788.397422
2010-01-04,sh.600275,6.86,6.88,6.66,6.67,6.86,11867913.0,80102270.0,3,2.332359,1,-2.7697,-2486.524944,11.538909,64.173037,-5755.982954,1,2009-09-30,-15280759.27,-14106063.94,-14193250.45,28554391.48,2632197216.07,3064121588.67,2761874505.11,-2210394.03,-67714.0,,-2278108.03,2009-12-30,退市票,25394929.02,39500992.96,17269923.2,1087508.82,-15222556.9,1753421.75,2690184338.96,373937249.71,2761674505.11,200000.0,302247083.56,508837318.78325766,3393944916.2843285
2010-01-04,sh.600276,52.01,52.5,50.01,51.0,52.5,1174549.0,59633112.0,3,0.189217,1,-2.8571,50.961924,13.106335,11.239234,132.769251,0,2009-09-30,492382519.44,562625675.43,563406766.78,725511803.24,171293284.02,2739534964.79,274402180.33,380500821.37,-43931919.55,-49808031.0,286814475.77,2009-12-30,正常票,2211470314.4,1703360752.28,352740919.12,71024247.34,472790274.71,671996756.43,2059708086.54,679826878.25,274402180.33,,2465132784.46,620741793.8134524,31657831484.48607
2010-01-04,sh.600277,15.51,16.3,15.45,15.93,14.91,7041643.0,111198056.0,3,7.929827,1,6.841,-192.453764,1.916805,2.456458,-198.937215,0,2009-09-30,19340347.41,1825536.34,29578682.03,633948282.78,791972943.92,11703106355.04,5967246080.94,503629096.76,-286907884.5,-208370865.73,8350346.53,2009-12-30,退市票,3296837622.8,3327376251.8,2928073360.64,10238334.62,30107042.09,325072077.64,2065858891.93,9637247463.11,3503405307.94,2463840773.0,5735860274.1,88799453.00193812,1414575286.3208742
2010-01-04,sh.600278,12.16,12.35,12.04,12.15,12.12,5982345.0,73015316.0,3,3.768484,1,0.2475,37.7936,2.288981,0.939418,-332.762827,0,2009-09-30,79581699.27,99702937.53,102736951.39,274111040.25,32839584.78,2763176342.91,876424642.08,81844683.02,-145448991.49,-5556778.83,-68802314.21,2009-12-30,正常票,2859262147.46,2835256406.23,2600265847.72,23155252.12,74170086.35,653380226.85,1177516766.1,1585659576.81,741507369.33,134917272.75,1886751700.83,158746726.8004853,1928772730.6258967
2010-01-04,sh.600279,10.49,10.49,10.28,10.28,10.34,2921595.0,30230430.0,3,1.938194,1,-0.5803,89.975163,2.865144,5.008268,-46.091055,0,2009-09-30,26892661.07,30998453.96,31897272.61,92916136.37,46587211.46,3206973257.31,2147803109.65,30487189.91,-292167854.65,231626822.51,-30053842.23,2009-12-30,正常票,344545628.54,315071833.57,200762461.14,5004611.54,24778214.67,323713543.59,698236647.58,2508736609.73,856093109.65,1291710000.0,1059170147.66,150738006.6185325,1549586708.0385141
2010-01-04,sh.600280,23.65,23.65,22.85,22.89,23.67,541937.0,12538231.0,3,0.450266,1,-3.2953,77.610594,5.095994,0.807564,15.457771,0,2009-09-30,23619721.87,53692778.44,51176428.33,3229024.7,946419448.1,3808160909.36,3107389566.22,-113469057.32,-80589559.27,202096713.39,8038096.8,2009-12-30,正常票,3035784622.27,2985186232.39,2461897101.72,27556706.46,16997117.05,624141214.41,2050442328.36,1757718581.0,2770930116.17,336459450.05,700771343.14,120359298.72564216,2755024347.829949
2010-01-04,sh.600281,11.3,11.73,11.0,11.57,11.13,21731851.0,246617288.0,3,4.224682,1,3.9533,-44.148004,4.878914,2.277907,-57.482874,0,2009-09-30,-95981508.5,-92555837.11,-93809280.11,338668086.79,521474337.46,4103020974.02,2752423995.33,45397242.28,-53465796.12,-32240253.34,-40308807.18,2009-12-30,正常票,2003634803.93,2096190641.04,1917124429.54,2172228.39,-98893534.44,405558057.38,1957328740.44,2145692233.58,2636793232.83,115630762.5,1350596978.69,514402054.403148,5951631769.444423
2010-01-04,sh.600282,6.12,6.16,6.03,6.06,6.09,8885788.0,54130382.0,3,0.527409,1,-0.4926,-24.646039,2.31724,0.455319,-16.527926,0,2009-09-30,108997668.28,92600360.82,111930300.31,289372285.37,3902462655.97,12340234767.59,7934179741.41,73653557.31,-92011859.26,-246423128.3,-264781430.25,2009-12-30,正常票,17249953405.19,17157981463.44,16711998658.86,2932632.03,108997668.28,1513755155.08,8405411324.16,3934823443.43,7930419741.41,3760000.0,4406055026.18,1684800221.4600053,10209889342.047632
2010-01-04,sh.600283,11.34,11.39,11.23,11.27,11.3,3153070.0,35609527.0,3,1.483246,1,-0.2655,79.8138,3.372794,5.385444,13.353621,0,2009-09-30,44394753.8,65240791.12,64474398.98,22286938.36,498518574.45,2671494494.05,1468807257.53,118276514.54,-13353200.24,92231620.71,197154935.01,2009-12-30,正常票,477894092.73,423839005.81,281050989.08,20079645.18,30314726.32,427067946.64,1156741694.43,1514752799.62,996092639.62,472714617.91,1202687236.52,212579032.74305138,2395765699.014189
2010-01-04,sh.600284,14.02,14.06,13.8,13.81,13.89,4336727.0,60283967.0,3,1.253389,1,-0.576,43.226662,2.224972,3.385974,-3.712207,0,2009-09-30,75014703.64,61452797.46,87148403.24,258903614.14,885137081.43,11016309572.13,7785471832.01,-58324125.43,-1446394271.34,1293715490.53,-211002906.24,2009-12-30,正常票,836603336.95,812178822.12,746723791.55,12133699.6,72514431.81,346062252.79,1847701385.72,9168608186.41,7284116944.01,501354888.0,3230837740.12,346000084.57071185,4778261167.921531
2010-01-04,sh.600285,12.08,12.15,11.83,11.9,12.12,5470762.0,65297064.0,3,2.725569,1,-1.8152,97.191629,4.095956,5.196216,37.342561,0,2009-09-30,25257910.84,26972598.95,32809557.6,44986492.75,76849074.39,1032424712.61,429618821.43,64242764.99,-19864778.5,-23949673.15,19898161.45,2009-12-30,正常票,335288910.9,319152452.34,129058282.71,7551646.76,24753813.85,191566076.39,501511887.57,530912825.04,416612239.8,13006581.63,602805891.18,200719996.448448,2388567957.7365313
2010-01-04,sh.600287,8.62,8.73,8.48,8.53,8.57,7731315.0,66484900.0,3,1.770006,1,-0.4667,-50.318125,4.792414,0.824666,-13.203927,0,2009-09-30,-59905463.48,1489834.09,-46476778.89,325225530.12,824466978.83,4072992024.63,3014372950.29,-51604348.6,-143233243.31,95435549.2,-100825594.69,2009-12-30,正常票,2987447763.13,3027005440.14,2757894672.07,13428684.59,-45285013.72,741620169.88,2706628248.19,1366363776.44,2847903882.3,166469067.99,1058619074.34,436795976.96278995,3725869683.492598
2010-01-04,sh.600288,10.76,11.37,10.6,11.16,10.76,51597044.0,572108102.0,3,15.650644,1,3.7175,55.969783,4.644839,1.589522,-92.455949,0,2009-09-30,13706398.2,10458935.45,21388616.63,223344869.53,767703165.29,2527510309.6,1146437056.96,-84709709.12,2642756.9,-25992007.53,-108102928.83,2009-12-30,正常票,2133260143.43,2132234400.41,1858120830.59,7682218.43,11337892.74,505423838.16,1881337991.16,646172318.44,987467056.96,158970000.0,1381073252.64,329680005.50009316,3679228861.3810396
2010-01-04,sh.600289,16.75,17.23,16.53,17.13,16.5,9877660.0,167754890.0,3,2.806384,1,3.8182,67.620404,4.327198,6.136622,60.906936,0,2009-09-30,60482038.76,63207395.57,74370798.45,362180019.52,83882516.61,2503505488.63,1108792463.07,179313514.75,-1767335.2,-194678521.71,-17132342.16,2009-12-30,正常票,702019590.98,649813795.41,338539968.02,13888759.69,62360319.24,195289902.56,1415984975.92,1087520512.71,1108792463.07,,1394713025.56,351971077.3721629,6029264555.38515
2010-01-04,sh.600290,16.12,16.29,15.85,16.2,16.04,6227714.0,100202710.0,3,5.240758,1,0.9975,53.492082,5.915179,4.291908,21.392377,0,2009-09-30,66601405.31,79450702.69,81660607.46,632243932.19,254742699.79,1661035734.23,881485400.93,-62336027.41,-22596009.4,279564168.02,194632131.21,2009-12-30,退市票,824270968.25,744820265.56,648028877.48,15059202.15,63833193.25,320863114.8,1432335600.45,228700133.78,881485400.93,,779550333.3,118832313.95153145,1925083486.0148094
2010-01-04,sh.600291,16.57,16.74,16.38,16.52,16.54,6264609.0,103607606.0,3,1.95769,1,-0.1209,86.479405,1.921973,8.261578,55.328987,0,2009-09-30,77681030.79,90436486.9,94197978.41,43358387.58,93616247.31,3773506863.89,998406003.19,83256118.91,-7932654.45,-17224775.92,58098688.54,2009-12-30,退市票,487734434.59,450267099.56,358938169.86,16516947.62,76864689.2,186910122.1,383838775.79,3389668088.1,426387182.61,572018820.58,2775100860.7,320000051.08061033,5286400843.851683
2010-01-04,sh.600292,9.95,9.97,9.6,9.66,9.78,3673476.0,35687781.0,3,1.098199,1,-1.227,-68.866361,3.899675,1.219626,7.092031,0,2009-09-30,49300690.74,59556445.12,59826289.88,712658527.14,385940036.03,5359804321.39,4281212759.98,955659062.02,-386150743.07,-16866511.94,552641807.01,2009-12-30,正常票,2029795424.81,1989779152.64,1815749873.34,10525599.14,35116223.39,767916231.48,2193630466.0,3166173855.39,2498897962.74,1782314797.24,1078591561.41,334500031.4150714,3231270303.46959
2010-01-04,sh.600293,13.9,14.56,13.9,14.26,14.14,13721750.0,194495253.0,3,6.394278,1,0.8487,-69.728365,7.230538,7.243922,-108.06612,0,2009-09-30,5937763.3,7638579.02,7468737.54,49479471.77,216020630.79,1941620806.59,1251048301.91,45585702.25,-2561625.66,-33139999.22,9884077.37,2009-12-30,正常票,505183069.47,497544490.45,433769114.18,1530974.24,5993998.1,391600304.67,828591321.54,1113029485.05,1027972830.37,223075471.54,690572504.68,214594204.38085425,3060113354.4709816
2010-01-04,sh.600295,13.04,13.49,12.95,13.28,12.9,10925532.0,145274664.0,3,5.690381,1,2.9457,-149.013091,3.708814,1.8659,8.874063,0,2009-09-30,206179131.0,175259228.0,223352408.0,1528373468.0,2856006858.0,20448036245.0,14101427983.0,696713736.0,-2086286288.0,2991354707.0,1601942627.0,2009-12-30,正常票,5003133503.0,4848239997.0,3934925751.0,17173277.0,120747488.0,3048112350.0,9309305280.0,11138730965.0,9998964041.0,4102463942.0,6346608262.0,192000008.43528754,2549760112.0206184
2010-01-04,sh.600297,9.24,9.32,9.09,9.1,9.24,3781703.0,34676750.0,3,1.380184,1,-1.5152,100.246212,4.046426,2.328287,30.968403,0,2009-09-30,23113926.76,27068170.2,27036248.35,334010725.26,175707361.69,1936227147.07,1136143432.86,20764810.77,-175720206.26,310458452.77,155503057.28,2009-12-30,退市票,1037518895.74,1010230284.49,893226525.48,3922321.59,22175342.25,559515922.64,1272344735.8,663882411.27,788965253.96,347178178.9,800083714.21,273999915.9532352,2493399235.1744404
2010-01-04,sh.600298,30.3,31.25,30.08,30.79,29.9,2830072.0,87421192.0,3,1.042768,1,2.9766,45.734157,8.478214,5.401729,621.587736,0,2009-09-30,213937101.34,209875256.02,226375276.99,102650853.56,411975325.37,2245240929.69,1103271383.79,228296178.13,-170081916.52,-35799600.85,22414660.76,2009-12-30,正常票,1189132651.33,984702464.24,759868357.1,12438175.65,155285875.49,66383026.53,634684892.37,1610556037.32,1015899936.88,87371446.91,1141969545.9,271399966.2436899,8356404960.643211
2010-01-04,sh.600299,13.66,13.74,13.46,13.49,13.58,6729710.0,91630680.0,3,2.478379,1,-0.6627,-13.962386,2.548394,1.018166,52.026371,0,2009-09-30,-181633891.56,-182587261.89,-166217267.87,541290967.56,1295200146.54,12689661143.07,9707645249.04,7147056.52,-1064897180.09,1062086713.24,4223557.1,2009-12-30,正常票,5321686015.41,5513847158.94,4889549153.16,15416623.69,-185937896.98,1335458293.05,4659007382.66,8030653760.41,7413644843.98,2294000405.06,2982015894.03,271536758.5022307,3663030872.195092
2010-01-04,sh.600300,8.52,8.67,8.46,8.5,8.47,24094374.0,206476410.0,3,1.500272,1,0.3542,55.854657,5.802141,5.314137,91.244849,0,2009-09-30,283452628.32,366846120.04,368007512.22,127880662.43,443016839.18,3999861901.85,1187045581.57,102228603.86,223566731.18,-218614403.42,107126794.92,2009-12-30,正常票,2037935234.96,2037384562.22,1499077122.16,84554883.9,269522285.02,1055023161.28,1930378153.41,2069483748.44,1137517170.9,49528410.67,2812816320.28,1606000378.598014,13651003218.08312
2010-01-04,sh.600301,9.25,9.26,9.09,9.14,9.2,1719822.0,15723583.0,3,0.731378,1,-0.6522,-7.194658,3.85867,1.653019,11.826653,0,2009-09-30,-200883183.83,-213583647.09,-200920571.5,44861919.92,92230801.01,2666634733.89,1671359121.95,17185554.07,-219892489.99,241576086.09,38869150.17,2009-12-30,正常票,1088157498.55,1302203210.52,1125363744.12,-37387.67,-184745290.77,488370788.42,943690675.52,1722944058.37,1162699375.18,508659746.77,995275611.94,235148172.3541042,2149254295.3165126
2010-01-04,sh.600302,8.07,8.2,8.06,8.07,8.06,7900113.0,63991475.0,3,2.283205,1,0.1241,142.839974,2.281721,5.971871,48.416235,0,2009-09-30,18007622.18,23230576.72,23074882.01,199072017.4,355375397.65,1473073204.95,232553613.9,-14139080.81,65263661.38,-50447398.95,1849468.33,2009-12-30,正常票,359661110.4,385715021.01,307453494.44,5067259.83,17760331.66,344645923.19,943922456.41,529150748.54,232553613.9,,1240519591.05,346009797.6309617,2792299066.881861
2010-01-04,sh.600303,14.45,14.5,13.93,14.1,14.38,11406235.0,162183781.0,3,5.95587,1,-1.9471,30.292241,2.318665,0.858846,10.293637,0,2009-09-30,112884567.27,136414606.13,144326799.38,575259209.05,436569662.36,5129642633.96,3711914610.22,267765828.96,-197445079.6,295763330.93,365965245.56,2009-12-30,正常票,2953012634.93,2853375706.65,2492648337.96,31442232.11,106733355.05,1675688930.06,3179205929.34,1950436704.62,2821446731.19,890467879.03,1417728023.74,191512491.038253,2700326123.6393676
2010-01-04,sh.600305,13.55,13.56,13.35,13.45,13.45,1860454.0,25030364.0,3,1.463196,1,0.0,-29.493274,3.981636,2.020531,11.294348,0,2009-09-30,18577067.94,28876763.37,27938538.54,49308576.69,1032761086.78,2814388847.01,2148220465.02,226966825.34,-15022530.41,37900426.54,249844721.47,2009-12-30,正常票,624459940.19,609239234.78,451158898.36,9361470.6,14983836.98,647179272.22,1987381765.02,827007081.99,1954591431.4,193629033.62,666168381.99,127150019.54625355,1710167762.8971102
2010-01-04,sh.600306,10.81,10.84,10.62,10.71,10.69,2340838.0,25062227.0,3,2.078056,1,0.1871,-92.204249,4.06016,1.241196,9.537414,0,2009-09-30,844164.95,4280168.73,4553709.23,14311324.58,475365940.19,1804419317.89,1288583811.28,68045898.16,23434246.23,103158576.33,194638720.72,2009-12-30,退市票,1118964880.86,1138684712.13,947517556.33,3709544.28,1089734.31,406942579.31,971576851.48,832842466.41,1161940260.89,126643550.39,515835506.61,112645568.7430945,1206434041.2385423
2010-01-04,sh.600307,15.38,15.52,15.19,15.26,15.17,7494110.0,115052167.0,3,0.857842,1,0.5933,-49.523409,3.162269,1.007657,53.83715,0,2009-09-30,279792591.96,330240456.46,331582323.48,664265505.14,4353545113.89,27109514400.94,17132901850.79,1803069321.47,-1259693205.19,-369742557.31,173633558.97,2009-12-30,正常票,24921691279.37,24591450822.91,22498930677.48,51789731.52,274319277.29,2779856636.55,10400640890.67,16708873510.27,14619929850.79,2512972000.0,9976612550.15,873600266.7157822,13331140070.082836
2010-01-04,sh.600308,14.19,14.2,13.95,14.0,14.13,12938178.0,181738212.0,3,2.616754,1,-0.92,39.967201,1.751682,1.764681,6.654559,0,2009-09-30,248880144.16,234440831.07,316414543.47,1164824333.72,769127022.08,12034032316.75,6548911360.64,530458767.1,-698052167.04,1544332831.99,1375622928.29,2009-12-30,正常票,4138327964.65,3899680175.54,3436437879.25,67534399.31,247991655.55,2260041434.02,4538532576.79,7495499739.96,5009112503.06,1539798857.58,5485120956.11,494436160.21987545,6922106243.078257
2010-01-04,sh.600309,24.0,24.01,23.59,23.61,24.01,8577409.0,203883515.0,3,0.515676,1,-1.666,33.736457,8.100103,6.348099,35.650124,0,2009-09-30,1031806446.51,836538644.21,1174882397.85,416047295.22,787356714.6,9993483481.05,4416950433.02,971572847.79,-1389053610.71,878115980.08,459209884.0,2009-12-30,正常票,4654460556.01,3828376239.89,3253577491.3,143075951.34,864060587.13,1730812401.04,5056570993.14,4936912487.91,3938209091.03,478741341.99,5576533048.03,1663332984.2769492,39271291758.77877
2010-01-04,sh.600310,26.38,26.55,25.92,26.07,25.91,1210499.0,31623005.0,3,0.772248,1,0.6175,71.997769,5.846086,3.731063,-117.759241,0,2009-09-30,73924450.2,86566606.81,85980287.97,162570136.69,179303574.64,2959403316.42,2037082846.56,101399571.57,-145106672.51,-22593632.78,-66302312.72,2009-12-30,正常票,885589346.65,799167818.97,646748592.56,12055837.77,59495261.21,140638921.47,760742945.16,2198660371.26,1022277846.56,1014805000.0,922320469.86,156750033.66794086,4086473377.723218
2010-01-04,sh.600311,11.86,11.96,11.63,11.7,11.72,13594156.0,160645986.0,3,2.042391,1,-0.1706,-100.378343,8.486247,28.420975,-1805.494012,0,2009-09-30,-72319860.19,-81173933.36,-71881628.4,41401420.5,34942662.64,1319580403.74,401916763.31,-76653542.59,-52123355.15,122352573.07,-6424324.67,2009-12-30,退市票,165612257.12,246786190.48,175396730.95,438231.79,-72319860.19,597197.3,89236457.31,1230343946.43,401916763.31,,917663640.43,665600073.6391808,7787520861.578415
2010-01-04,sh.600312,15.58,15.7,15.35,15.61,15.41,13228405.0,205262491.0,3,1.938308,1,1.2979,78.840883,6.975751,4.54862,48.068126,0,2009-09-30,97431650.81,90946613.77,99676781.13,1388536956.25,786472508.09,4201613715.36,2666441299.03,-171327952.04,-87423060.55,277847209.12,18993875.27,2009-12-30,正常票,1500936469.78,1498019463.79,1202826118.25,2245130.32,97657048.56,662781336.68,2996207623.4,1205406091.96,2496149443.03,170291856.0,1535172416.33,682471774.351651,10653384397.62927
2010-01-04,sh.600313,7.63,7.83,7.6,7.71,7.53,3271114.0,25338561.0,3,2.001049,1,2.3904,-114.767127,5.246608,4.437016,23.069572,1,2009-09-30,-5698547.43,-5706349.78,-5734884.49,2915018.53,34144482.05,647837621.27,200809376.62,70238494.74,-28533772.51,-774891.88,40929830.35,2009-12-30,正常票,376692339.79,386448254.08,362081680.1,-36337.06,-5509800.86,438919204.52,587368410.98,60469210.29,179809376.62,21000000.0,447028244.65,163469960.00597686,1260353391.6460814
2010-01-04,sh.600315,33.19,33.19,32.36,32.47,32.9,761882.0,24841989.0,3,0.241509,1,-1.307,46.648868,8.332873,4.101513,47.413531,0,2009-09-30,185842206.84,202429354.43,209318786.92,283940892.61,248789834.57,1937804312.82,629189371.97,421980275.66,-69669505.15,-141693147.58,210614491.56,2009-12-30,正常票,2181544628.1,1992075118.49,1018272015.98,23476580.08,190271685.58,689605047.82,1327344896.39,610459416.43,624249470.06,4939901.91,1308614940.85,315467332.4803631,10243224285.637388
2010-01-04,sh.600316,33.6,34.68,33.58,34.35,33.31,5002206.0,171765618.0,3,1.417859,1,3.1222,84.321807,6.532398,7.549376,25.836821,0,2009-09-30,112334422.62,130403417.81,130264576.43,602156667.06,921922787.73,3465742880.45,1607024834.0,219179768.69,45067346.36,-29208315.0,235032644.7,2009-12-30,正常票,977236707.02,905340675.38,810889825.69,17930153.81,111901426.77,967553995.91,2549983336.8,915759543.65,1331400935.21,275623898.79,1858718046.45,352799961.06806105,12118678662.687899
2010-01-04,sh.600317,8.32,8.36,8.18,8.18,8.29,9152276.0,75320436.0,3,1.954199,1,-1.3269,38.080609,2.764531,4.499811,-43.301711,0,2009-09-30,154164141.42,187712720.52,187665757.59,272233505.23,47300824.99,9142212418.76,5872203672.86,466566521.1,-2623518396.77,2061586459.66,-95365416.01,2009-12-30,退市票,1432320234.03,1270903996.91,942572335.73,33501616.17,148352588.08,167331205.71,658803760.16,8483408658.6,821803672.86,5050400000.0,3270008745.9,468338997.2055047,3831012997.1410284
2010-01-04,sh.600318,8.15,8.25,8.06,8.07,8.14,2664333.0,21611112.0,3,2.172938,1,-0.86,-14.084124,5.214841,3.480519,-33.402588,0,2009-09-30,-49853505.26,-54186519.53,-50487017.22,8889570.63,67277275.2,1333402808.99,958906217.39,-53862434.15,-148217706.6,173386775.0,-28693365.75,2009-12-30,正常票,418314026.62,472643046.15,384319903.3,-633511.96,-49853505.26,30439931.76,255575853.1,1077826955.89,393906217.39,565000000.0,374496591.6,122614312.97165404,989497505.6812482
2010-01-04,sh.600319,7.09,7.18,6.99,7.12,7.0,4865172.0,34553013.0,3,1.541592,1,1.7143,159.762351,2.089758,1.153513,-34.833351,0,2009-09-30,18540818.03,20508058.21,22478744.49,231977329.46,490954856.54,3438217698.62,2231482033.65,67234376.91,-20322058.95,141363489.05,187974740.74,2009-12-30,正常票,1379341756.81,1344658918.35,1204525244.66,3937926.46,6872937.33,527018550.31,1656245596.52,1781972102.1,2054932033.65,176550000.0,1206735664.97,315594009.3098563,2247029346.2861767
2010-01-04,sh.600320,10.35,10.41,10.17,10.18,10.34,19659656.0,201463794.0,3,0.771694,1,-1.5474,25.279887,2.795369,1.508609,-1399.3171,0,2009-09-30,974300003.0,922057138.0,1006286984.0,5355641585.0,5227164832.0,50477218154.0,34068154537.0,-397417278.0,-3339573556.0,1499654674.0,-2237336160.0,2009-12-30,正常票,21790624412.0,20873016547.0,19305348933.0,31986981.0,1015906317.0,1530580910.0,29530441119.0,20946777035.0,26845235489.0,7222919048.0,16409063617.0,2547597363.7218895,25934541162.688835
2010-01-04,sh.600321,10.53,10.56,10.36,10.37,10.52,5266195.0,54898825.0,3,3.491871,1,-1.4259,86.43291,2.013442,3.752436,-40.72705,0,2009-09-30,27312509.48,26993553.71,27371899.77,1179532.25,202334319.35,2251404386.92,1070256542.95,53423221.8,-332615938.46,313852714.97,34659998.3,2009-12-30,退市票,405092234.75,378098681.04,346418767.4,59390.29,27617615.97,106005898.92,887510076.09,1363894310.83,520356542.95,549900000.0,1181147843.97,150812988.223219,1563930687.874781
2010-01-04,sh.600322,6.38,6.38,6.26,6.29,6.33,9878604.0,62279864.0,3,0.949122,1,-0.6319,109.459085,1.862997,7.760773,241.245892,0,2009-09-30,56403795.8,72843813.68,81316626.51,8235922.31,7953595761.11,9866289493.92,5857766351.77,-94542901.9,146459330.98,-353782034.18,-301865605.1,2009-12-30,正常票,772798602.57,692014835.33,498329924.47,24912830.71,62569350.38,701644951.92,8813372532.52,1052916961.4,3526293117.49,2331473234.28,4008523142.15,1040814984.796475,6546726254.369828
2010-01-04,sh.600323,12.29,12.55,12.18,12.2,12.13,9010791.0,111541003.0,3,4.634925,1,0.5771,36.325989,3.369494,7.398729,-245.184904,0,2009-09-30,88658139.98,104778272.52,105920240.32,11672552.44,16731270.32,2030233883.56,947037886.79,171849567.16,-307559334.75,128501873.62,-7207893.97,2009-12-30,正常票,336486465.15,231777826.23,182138942.81,17262100.34,86416107.8,143569444.47,330578107.5,1699655776.06,401357886.79,545680000.0,1083195996.77,194410718.62004238,2371810767.164517
2010-01-04,sh.600325,18.86,18.95,18.35,18.37,18.74,11343815.0,211797052.0,3,1.388394,1,-1.9744,21.065969,3.140291,4.007105,7.39988,0,2009-09-30,357731812.24,472835055.94,476223565.29,1109973.5,10211634380.02,17021587113.34,11881858293.31,2095713840.33,-660997971.52,1146961509.35,2581677378.16,2009-12-30,正常票,1899778954.8,1427785294.76,1038848375.22,118491753.05,365513518.74,4433716665.93,14860291203.76,2161295909.58,7282614095.41,4599244197.9,5139728820.03,817045809.7629348,15009131525.345114
2010-01-04,sh.600326,14.58,15.19,14.52,14.91,14.56,16012911.0,239799373.0,3,4.771709,1,2.4038,115.345469,7.019343,7.10631,-2875.722479,0,2009-09-30,80772384.36,91118110.15,86470179.82,214458756.72,515462677.88,2133658874.32,926048799.66,20877344.79,-41927212.66,-54009103.0,-75058970.87,2009-12-30,正常票,750175404.77,661453907.54,588542139.4,5697795.46,59255492.17,177067162.65,1167243451.27,966415423.05,735978351.49,190070448.17,1207610074.66,335580208.26500523,5003500905.231228
2010-01-04,sh.600327,14.4,14.85,14.23,14.74,14.34,5220160.0,75845369.0,3,1.600933,1,2.7894,32.107247,5.6854,0.940754,22.736333,0,2009-09-30,164411967.53,216735454.15,216760446.7,53199654.03,355483121.59,2496284942.31,1462331970.4,334799471.34,-53773025.85,-172165603.52,108860841.97,2009-12-30,正常票,3997543250.05,3798279611.55,3470096543.47,52348479.17,131469054.79,633301542.79,1277060838.0,1219224104.31,1416794787.39,45537183.01,1033952971.91,326069860.5125886,4806269743.955556
2010-01-04,sh.600328,10.72,10.72,10.35,10.36,10.57,7813461.0,81707452.0,3,3.574434,1,-1.9868,2607.895156,3.861531,3.902796,5.189639,0,2009-09-30,4907895.28,6602281.48,10011146.09,224552173.45,188596199.51,3722118906.02,2441551145.69,-36769936.95,14299177.85,736939098.01,714360302.57,2009-12-30,正常票,716476374.33,705880696.79,470189947.11,5103250.81,6733101.57,799581382.66,1464903992.68,2257214913.34,1060223356.51,1381327789.18,1280567760.33,218592957.6542748,2264623041.298287
2010-01-04,sh.600329,21.82,22.13,21.48,21.69,21.6,2078278.0,45332377.0,3,2.408831,1,0.4167,34.952409,5.44687,3.030797,113.834271,0,2009-09-30,232998205.28,177181970.22,222273476.2,439503000.0,456503000.0,3624670000.0,1885492000.0,-35860718.66,39023977.98,-40589812.27,-37426552.95,2009-12-30,正常票,2060071707.9,1945748240.57,1243980935.3,-10724729.08,224479345.54,324171000.0,1641230000.0,1983440000.0,1740331000.0,145161000.0,1739178000.0,86277451.59373987,1871357925.0682178
